date,year,month,id_sku,sku,cases
20131001,2013,10,PCE200355P01E01,El Pato Chiplotle 355 C20,1950
20131001,2013,10,PCHR030150P03E01,Habanera Roja 150 C24 Nac 3pack,379
20131001,2013,10,PCMR030150P03E01,Marisquera 150 C24 Nac 3pack,34
20131001,2013,10,PCSL021000P02E01,Sonora Limon 1000 C12 Nac 2pack,111
20131001,2013,10,PCSL043785P04E01,Sonora Limon 3785 C4 Nac Charola,48
20131001,2013,10,PCSL060355P06E01,Sonora Limon 355 C24 Nac 6pack,175
20131001,2013,10,PCSO021000P02E01,Sonora 1000 C12 Nac 2pack,840
20131001,2013,10,PCSO043785P04E01,Sonora 3785 C4 Nac Charola,220
20131001,2013,10,PCSO060355P06E01,Sonora 355 C24 Nac 6pack,950
20131001,2013,10,PCSY030150P03E01,Pekin 150 C24 Nac 3pack,90
20131001,2013,10,PCSY043785P04E01,Pekin 3785 C4 Nac Charola,416
20131001,2013,10,PEP200355P01E01,El Pato Extrapicante 355 C20,1950
20131001,2013,10,PJP200355P01E01,El Pato Jalapeno 355 C20,1950
20131001,2013,10,UHV120060V01E01,Ultrapremium Habanera Verde 60 C12 Exp,190
20131001,2013,10,,,0
20131101,2013,11,CAL043785P01E01,Amor Limon 3785 C4 Nac,62
20131101,2013,11,CAL121000P01E01,Amor Limon 1000 C12 Nac,362
20131101,2013,11,CAL200355P01E01,Amor Limon 355 C20 Nac,649
20131101,2013,11,CAM043785P01E01,Amor 3785 C4 Nac,4848
20131101,2013,11,CAM121000P01E01,Amor 1000 C12 Nac,8492
20131101,2013,11,CAM200355P01E01,Amor 355 C20 Nac,15271
20131101,2013,11,CAM200355P01E02,Amor 355 C20 Exp,540
20131101,2013,11,CAM500010S01E01,Amor Sachet 10 C500 Nac,1
20131101,2013,11,CCG240150P01E01,Picante Negra 150 C24 Nac,12008
20131101,2013,11,CCG500010S01E01,Picante Negra Sachet 10 C500 Nac,23
20131101,2013,11,CCL043785P01E01,Chilito Lindo Liquido 3785 C4 Nac,14
20131101,2013,11,CCL240180P01E01,Chilito Lindo Liquido 180 C24 Nac,256
20131101,2013,11,CCN240150P01E01,Chiltepin 150 C24 Nac,1490
20131101,2013,11,CCN240150P01E02,Chiltepin 150 C24 Exp,196
20131101,2013,11,CCP240150P01E01,Chilito Lindo Polvo 150 C24 Nac,360
20131101,2013,11,CCY043785P01E01,Chamoy 3785 C4 Nac,742
20131101,2013,11,CCY121000P01E01,Chamoy 1000 C4 Nac,3199
20131101,2013,11,CCY200355P01E01,Chamoy 355 C20 Nac,127
20131101,2013,11,CCY200355P01E02,Chamoy 355 C20 Exp,270
20131101,2013,11,CHR120150P01E01,Habanera Roja 150 C12 Nac,1209
20131101,2013,11,CHR120150P01E02,Habanera Roja 150 C12 Exp,560
20131101,2013,11,CHR240150P01E01,Habanera Roja 150 C24 Nac,20073
20131101,2013,11,CHR500010S01E01,Habanera Roja Sachet 10 C500 Nac,4
20131101,2013,11,CHV120150P01E01,Habanera Verde 150 C12 Nac,720
20131101,2013,11,CHV120150P01E02,Habanera Verde 150 C12 Exp,280
20131101,2013,11,CHV240150P01E01,Habanera Verde 150 C24 Nac,1700
20131101,2013,11,CMAR120150P03E01,Caja Marisquera Castillo C12,68
20131101,2013,11,CMR120150P01E02,Marisquera 150 C12 Exp,280
20131101,2013,11,CMR240150P01E03,Marisquera 150 C24 Nac,15954
20131101,2013,11,CSI010020P01E01,Soya Institucional Porron Nac,30
20131101,2013,11,CSI043785P01E01,Soya Institucional 3785 Nac,42
20131101,2013,11,CSL043785P01E01,Sonora Limon 3785 C4 Nac,53
20131101,2013,11,CSL121000P01E01,Sonora Limon 1000 C12 Nac,808
20131101,2013,11,CSL200355P01E01,Sonora Limon 355 C20 Nac,1700
20131101,2013,11,CSO010020P01E01,Sonora Porron Nac,12
20131101,2013,11,CSO043785P01E01,Sonora 3785 C4 Nac,310
20131101,2013,11,CSO121000P01E01,Sonora 1000 C12 Nac,2434
20131101,2013,11,CSO121000P01E02,Sonora 1000 C12 Exp,616
20131101,2013,11,CSO144040S04E01,Sonora Sachet 40 Vitrolero Nac,211
20131101,2013,11,CSO200355P01E01,Sonora 355 C20 Nac,11316
20131101,2013,11,CSO200355P01E02,Sonora 355 C20 Exp,180
20131101,2013,11,CSO500010S01E01,Sonora Sachet 10 C500,60
20131101,2013,11,CSY010020P01E01,Pekin Porron Nac,115
20131101,2013,11,CSY043785P01E01,Pekin 3785 C4 Nac,154
20131101,2013,11,CSY121000P01E01,Pekin 1000 C12 Nac,1891
20131101,2013,11,CSY200355P01E01,Pekin 355 C20 Nac,7845
20131101,2013,11,CSY240150P01E01,Pekin 150 C24 Nac,13591
20131101,2013,11,PCAM021000P02E01,Amor 1000 C12 Nac 2pack,448
20131101,2013,11,PCAM043785P04E01,Amor 3785 C4 Nac Charola,696
20131101,2013,11,PCAM060355P06E01,Amor 355 C24 Nac 6pack,438
20131101,2013,11,PCCY021000P02E01,Chamoy 1000 C12 Nac 2pack,280
20131101,2013,11,PCCY043785P01E01,Chamoy 3785 C4 Nac Charola,564
20131101,2013,11,PCHR030150P03E01,Habanera Roja 150 C24 Nac 3pack,436
20131101,2013,11,PCMR030150P03E01,Marisquera 150 C24 Nac 3pack,18
20131101,2013,11,PCSL021000P02E01,Sonora Limon 1000 C12 Nac 2pack,101
20131101,2013,11,PCSL043785P04E01,Sonora Limon 3785 C4 Nac Charola,69
20131101,2013,11,PCSL060355P06E01,Sonora Limon 355 C24 Nac 6pack,60
20131101,2013,11,PCSO021000P02E01,Sonora 1000 C12 Nac 2pack,812
20131101,2013,11,PCSO043785P04E01,Sonora 3785 C4 Nac Charola,439
20131101,2013,11,PCSO060355P06E01,Sonora 355 C24 Nac 6pack,720
20131101,2013,11,PCSY030150P03E01,Pekin 150 C24 Nac 3pack,43
20131101,2013,11,PCSY043785P04E01,Pekin 3785 C4 Nac Charola,344
20131101,2013,11,PJP200355P01E01,El Pato Jalapeno 355 C20,1500
20131101,2013,11,UHR120060V01E01,Ultrapremium Habanera Roja 60 C12 Exp,6
20131101,2013,11,UJP120060V01E01,Ultrapremium Jalapeno 60 C12 Exp,6
20131101,2013,11,UPI120060V01E01,Ultrapremium Picante 60 C12 Exp,6
20131201,2013,12,CAL043785P01E01,Amor Limon 3785 C4 Nac,47
20131201,2013,12,CAL121000P01E01,Amor Limon 1000 C12 Nac,311
20131201,2013,12,CAL121000P01E02,Amor Limon 1000 C12 Exp,504
20131201,2013,12,CAL200355P01E01,Amor Limon 355 C20 Nac,503
20131201,2013,12,CAM043785P01E01,Amor 3785 C4 Nac,2631
20131201,2013,12,CAM121000P01E01,Amor 1000 C12 Nac,5287
20131201,2013,12,CAM121000P01E02,Amor 1000 C12 Exp,504
20131201,2013,12,CAM144040S04E01,Amor Sachet 40 Vitrolero Nac,20
20131201,2013,12,CAM200355P01E01,Amor 355 C20 Nac,9921
20131201,2013,12,CAM500010S01E01,Amor Sachet 10 C500 Nac,2
20131201,2013,12,CCG200355P01E01,Picante Negra 355 C20 Nac,5
20131201,2013,12,CCG240150P01E01,Picante Negra 150 C24 Nac,23568
20131201,2013,12,CCG500010S01E01,Picante Negra Sachet 10 C500 Nac,61
20131201,2013,12,CCL043785P01E01,Chilito Lindo Liquido 3785 C4 Nac,10
20131201,2013,12,CCL240180P01E01,Chilito Lindo Liquido 180 C24 Nac,119
20131201,2013,12,CCN240150P01E01,Chiltepin 150 C24 Nac,1531
20131201,2013,12,CCP240150P01E01,Chilito Lindo Polvo 150 C24 Nac,316
20131201,2013,12,CCY043785P01E01,Chamoy 3785 C4 Nac,451
20131201,2013,12,CCY121000P01E01,Chamoy 1000 C4 Nac,428
20131201,2013,12,CCY121000P01E02,Chamoy 1000 C4 Exp,1344
20131201,2013,12,CCY200355P01E01,Chamoy 355 C20 Nac,191
20131201,2013,12,CCY200355P01E02,Chamoy 355 C20 Exp,540
20131201,2013,12,CHR120150P01E01,Habanera Roja 150 C12 Nac,1263
20131201,2013,12,CHR240150P01E01,Habanera Roja 150 C24 Nac,30903
20131201,2013,12,CHR240150P01E02,Habanera Roja 150 C24 Exp,1680
20131201,2013,12,CHR500010S01E01,Habanera Roja Sachet 10 C500 Nac,124
20131201,2013,12,CHV120150P01E01,Habanera Verde 150 C12 Nac,632
20131201,2013,12,CHV240150P01E01,Habanera Verde 150 C24 Nac,1678
20131201,2013,12,CHV240150P01E02,Habanera Verde 150 C24 Exp,1120
20131201,2013,12,CMR240150P01E02,Marisquera 150 C24 Exp,560
20131201,2013,12,CMR240150P01E03,Marisquera 150 C24 Nac,24935
20131201,2013,12,CSI043785P01E01,Soya Institucional 3785 Nac,40
20131201,2013,12,CSL043785P01E01,Sonora Limon 3785 C4 Nac,33
20131201,2013,12,CSL121000P01E01,Sonora Limon 1000 C12 Nac,723
20131201,2013,12,CSL200355P01E01,Sonora Limon 355 C20 Nac,1461
20131201,2013,12,CSO010020P01E01,Sonora Porron Nac,36
20131201,2013,12,CSO036040S36E01,Sonora Sachet 40 C36 Nac,37
20131201,2013,12,CSO043785P01E01,Sonora 3785 C4 Nac,127
20131201,2013,12,CSO121000P01E01,Sonora 1000 C12 Nac,2104
20131201,2013,12,CSO200355P01E01,Sonora 355 C20 Nac,12474
20131201,2013,12,CSO500010S01E01,Sonora Sachet 10 C500,83
20131201,2013,12,CSY010020P01E01,Pekin Porron Nac,133
20131201,2013,12,CSY043785P01E01,Pekin 3785 C4 Nac,319
20131201,2013,12,CSY121000P01E01,Pekin 1000 C12 Nac,1876
20131201,2013,12,CSY200355P01E01,Pekin 355 C20 Nac,7883
20131201,2013,12,CSY240150P01E01,Pekin 150 C24 Nac,25298
20131201,2013,12,PCAM021000P02E01,Amor 1000 C12 Nac 2pack,672
20131201,2013,12,PCAM043785P04E01,Amor 3785 C4 Nac Charola,504
20131201,2013,12,PCAM060355P06E01,Amor 355 C24 Nac 6pack,364
20131201,2013,12,PCCY021000P02E01,Chamoy 1000 C12 Nac 2pack,84
20131201,2013,12,PCCY043785P01E01,Chamoy 3785 C4 Nac Charola,380
20131201,2013,12,PCHR030150P03E01,Habanera Roja 150 C24 Nac 3pack,251
20131201,2013,12,PCMR030150P03E01,Marisquera 150 C24 Nac 3pack,46
20131201,2013,12,PCSL021000P02E01,Sonora Limon 1000 C12 Nac 2pack,147
20131201,2013,12,PCSL060355P06E01,Sonora Limon 355 C24 Nac 6pack,60
20131201,2013,12,PCSO021000P02E01,Sonora 1000 C12 Nac 2pack,812
20131201,2013,12,PCSO043785P04E01,Sonora 3785 C4 Nac Charola,217
20131201,2013,12,PCSO060355P06E01,Sonora 355 C24 Nac 6pack,480
20131201,2013,12,PCSY043785P04E01,Pekin 3785 C4 Nac Charola,550
20131201,2013,12,PJP200355P01E01,El Pato Jalapeno 355 C20,1950
20131201,2013,12,UHR120060V01E01,Ultrapremium Habanera Roja 60 C12 Exp,2
20131201,2013,12,UHR120150V01E01,Ultrapremium Habanera Roja 150 C12 Exp,2
20131201,2013,12,UHV120060V01E01,Ultrapremium Habanera Verde 60 C12 Exp,28
20131201,2013,12,UHV120150V01E01,Ultrapremium Habanera Verde 150 C12 Exp,2
20131201,2013,12,UJP120060V01E01,Ultrapremium Jalapeno 60 C12 Exp,2
20131201,2013,12,UJP120150V01E01,Ultrapremium Jalapeno 150 C12 Exp,3
20131201,2013,12,UPI120060V01E01,Ultrapremium Picante 60 C12 Exp,2
20131201,2013,12,UPI120150V01E01,Ultrapremium Picante 150 C12 Exp,3
20140101,2014,1,CAL043785P01E01,Amor Limon 3785 C4 Nac,41
20140101,2014,1,CAL121000P01E01,Amor Limon 1000 C12 Nac,306
20140101,2014,1,CAL121000P01E02,Amor Limon 1000 C12 Exp,1680
20140101,2014,1,CAL200355P01E01,Amor Limon 355 C20 Nac,788
20140101,2014,1,CAM036040S36E01,Amor Sachet 40 C36 Nac,673
20140101,2014,1,CAM043785P01E01,Amor 3785 C4 Nac,3060
20140101,2014,1,CAM121000P01E01,Amor 1000 C12 Nac,4498
20140101,2014,1,CAM121000P01E02,Amor 1000 C12 Exp,2968
20140101,2014,1,CAM200355P01E01,Amor 355 C20 Nac,15963
20140101,2014,1,CAM200355P01E02,Amor 355 C20 Exp,4320
20140101,2014,1,CAM500010S01E01,Amor Sachet 10 C500 Nac,86
20140101,2014,1,CCG240150P01E01,Picante Negra 150 C24 Nac,3975
20140101,2014,1,CCG240150P01E02,Picante Negra 150 C24 Exp,2800
20140101,2014,1,CCG500010S01E01,Picante Negra Sachet 10 C500 Nac,26
20140101,2014,1,CCL240180P01E01,Chilito Lindo Liquido 180 C24 Nac,61
20140101,2014,1,CCN240150P01E01,Chiltepin 150 C24 Nac,716
20140101,2014,1,CCN240150P01E02,Chiltepin 150 C24 Exp,1680
20140101,2014,1,CCP240150P01E01,Chilito Lindo Polvo 150 C24 Nac,128
20140101,2014,1,CCY043785P01E01,Chamoy 3785 C4 Nac,671
20140101,2014,1,CCY121000P01E01,Chamoy 1000 C4 Nac,535
20140101,2014,1,CCY121000P01E02,Chamoy 1000 C4 Exp,7392
20140101,2014,1,CCY200355P01E01,Chamoy 355 C20 Nac,308
20140101,2014,1,CCY200355P01E02,Chamoy 355 C20 Exp,2340
20140101,2014,1,CHR120150P01E01,Habanera Roja 150 C12 Nac,2058
20140101,2014,1,CHR120150P01E02,Habanera Roja 150 C12 Exp,560
20140101,2014,1,CHR240150P01E01,Habanera Roja 150 C24 Nac,13465
20140101,2014,1,CHR240150P01E02,Habanera Roja 150 C24 Exp,11340
20140101,2014,1,CHR500010S01E01,Habanera Roja Sachet 10 C500 Nac,5
20140101,2014,1,CHV120150P01E01,Habanera Verde 150 C12 Nac,1029
20140101,2014,1,CHV120150P01E02,Habanera Verde 150 C12 Exp,560
20140101,2014,1,CHV240150P01E01,Habanera Verde 150 C24 Nac,1949
20140101,2014,1,CHV240150P01E02,Habanera Verde 150 C24 Exp,6020
20140101,2014,1,CMR120150P01E02,Marisquera 150 C12 Exp,560
20140101,2014,1,CMR240150P01E02,Marisquera 150 C24 Exp,5600
20140101,2014,1,CMR240150P01E03,Marisquera 150 C24 Nac,7854
20140101,2014,1,CSI010020P01E01,Soya Institucional Porron Nac,26
20140101,2014,1,CSI043785P01E01,Soya Institucional 3785 Nac,10
20140101,2014,1,CSL043785P01E01,Sonora Limon 3785 C4 Nac,36
20140101,2014,1,CSL121000P01E01,Sonora Limon 1000 C12 Nac,949
20140101,2014,1,CSL200355P01E01,Sonora Limon 355 C20 Nac,1478
20140101,2014,1,CSO010020P01E01,Sonora Porron Nac,17
20140101,2014,1,CSO036040S36E01,Sonora Sachet 40 C36 Nac,393
20140101,2014,1,CSO043785P01E01,Sonora 3785 C4 Nac,186
20140101,2014,1,CSO121000P01E01,Sonora 1000 C12 Nac,2959
20140101,2014,1,CSO121000P01E02,Sonora 1000 C12 Exp,1456
20140101,2014,1,CSO144040S04E01,Sonora Sachet 40 Vitrolero Nac,10
20140101,2014,1,CSO200355P01E01,Sonora 355 C20 Nac,9164
20140101,2014,1,CSO200355P01E02,Sonora 355 C20 Exp,2790
20140101,2014,1,CSO500010S01E01,Sonora Sachet 10 C500,185
20140101,2014,1,CSY010020P01E01,Pekin Porron Nac,287
20140101,2014,1,CSY043785P01E01,Pekin 3785 C4 Nac,424
20140101,2014,1,CSY121000P01E01,Pekin 1000 C12 Nac,1732
20140101,2014,1,CSY200355P01E01,Pekin 355 C20 Nac,5859
20140101,2014,1,CSY240150P01E01,Pekin 150 C24 Nac,8195
20140101,2014,1,PCAM021000P02E01,Amor 1000 C12 Nac 2pack,616
20140101,2014,1,PCAM043785P04E01,Amor 3785 C4 Nac Charola,528
20140101,2014,1,PCAM060355P06E01,Amor 355 C24 Nac 6pack,587
20140101,2014,1,PCCY021000P02E01,Chamoy 1000 C12 Nac 2pack,672
20140101,2014,1,PCCY043785P01E01,Chamoy 3785 C4 Nac Charola,626
20140101,2014,1,PCHR030150P03E01,Habanera Roja 150 C24 Nac 3pack,424
20140101,2014,1,PCMR030150P03E01,Marisquera 150 C24 Nac 3pack,6
20140101,2014,1,PCSL021000P02E01,Sonora Limon 1000 C12 Nac 2pack,237
20140101,2014,1,PCSL043785P04E01,Sonora Limon 3785 C4 Nac Charola,48
20140101,2014,1,PCSL060355P06E01,Sonora Limon 355 C24 Nac 6pack,45
20140101,2014,1,PCSO021000P02E01,Sonora 1000 C12 Nac 2pack,448
20140101,2014,1,PCSO043785P04E01,Sonora 3785 C4 Nac Charola,180
20140101,2014,1,PCSO060355P06E01,Sonora 355 C24 Nac 6pack,1187
20140101,2014,1,PCSY043785P04E01,Pekin 3785 C4 Nac Charola,415
20140101,2014,1,PJP200355P01E01,El Pato Jalapeno 355 C20,3900
20140201,2014,2,CAL043785P01E01,Amor Limon 3785 C4 Nac,28
20140201,2014,2,CAL121000P01E01,Amor Limon 1000 C12 Nac,418
20140201,2014,2,CAL200355P01E01,Amor Limon 355 C20 Nac,657
20140201,2014,2,CAM036040S36E01,Amor Sachet 40 C36 Nac,128
20140201,2014,2,CAM043785P01E01,Amor 3785 C4 Nac,5061
20140201,2014,2,CAM121000P01E01,Amor 1000 C12 Nac,6712
20140201,2014,2,CAM121000P01E02,Amor 1000 C12 Exp,1344
20140201,2014,2,CAM144040S04E01,Amor Sachet 40 Vitrolero Nac,4
20140201,2014,2,CAM200355P01E01,Amor 355 C20 Nac,11070
20140201,2014,2,CAM500010S01E01,Amor Sachet 10 C500 Nac,159
20140201,2014,2,CCG240150P01E01,Picante Negra 150 C24 Nac,1038
20140201,2014,2,CCG500010S01E01,Picante Negra Sachet 10 C500 Nac,63
20140201,2014,2,CCL043785P01E01,Chilito Lindo Liquido 3785 C4 Nac,7
20140201,2014,2,CCL240180P01E01,Chilito Lindo Liquido 180 C24 Nac,766
20140201,2014,2,CCN240150P01E01,Chiltepin 150 C24 Nac,1043
20140201,2014,2,CCN240150P01E02,Chiltepin 150 C24 Exp,280
20140201,2014,2,CCP240150P01E01,Chilito Lindo Polvo 150 C24 Nac,1091
20140201,2014,2,CCY043785P01E01,Chamoy 3785 C4 Nac,721
20140201,2014,2,CCY121000P01E01,Chamoy 1000 C4 Nac,605
20140201,2014,2,CCY121000P01E02,Chamoy 1000 C4 Exp,2912
20140201,2014,2,CCY200355P01E01,Chamoy 355 C20 Nac,481
20140201,2014,2,CHR120150P01E01,Habanera Roja 150 C12 Nac,3424
20140201,2014,2,CHR200355P01E01,Habanera Roja 355 C20 Nac,4
20140201,2014,2,CHR240150P01E01,Habanera Roja 150 C24 Nac,11961
20140201,2014,2,CHR500010S01E01,Habanera Roja Sachet 10 C500 Nac,70
20140201,2014,2,CHV120150P01E01,Habanera Verde 150 C12 Nac,1990
20140201,2014,2,CHV240150P01E01,Habanera Verde 150 C24 Nac,2042
20140201,2014,2,CMR120150P01E01,Marisquera 150 C12 Nac,1
20140201,2014,2,CMR240150P01E03,Marisquera 150 C24 Nac,7388
20140201,2014,2,CSI010020P01E01,Soya Institucional Porron Nac,75
20140201,2014,2,CSI043785P01E01,Soya Institucional 3785 Nac,48
20140201,2014,2,CSL043785P01E01,Sonora Limon 3785 C4 Nac,9
20140201,2014,2,CSL121000P01E01,Sonora Limon 1000 C12 Nac,584
20140201,2014,2,CSL200355P01E01,Sonora Limon 355 C20 Nac,1718
20140201,2014,2,CSO010020P01E01,Sonora Porron Nac,12
20140201,2014,2,CSO036040S36E01,Sonora Sachet 40 C36 Nac,229
20140201,2014,2,CSO043785P01E01,Sonora 3785 C4 Nac,101
20140201,2014,2,CSO121000P01E01,Sonora 1000 C12 Nac,2414
20140201,2014,2,CSO144040S04E01,Sonora Sachet 40 Vitrolero Nac,5
20140201,2014,2,CSO200355P01E01,Sonora 355 C20 Nac,12194
20140201,2014,2,CSO500010S01E01,Sonora Sachet 10 C500,235
20140201,2014,2,CSY010020P01E01,Pekin Porron Nac,88
20140201,2014,2,CSY043785P01E01,Pekin 3785 C4 Nac,317
20140201,2014,2,CSY121000P01E01,Pekin 1000 C12 Nac,1256
20140201,2014,2,CSY200355P01E01,Pekin 355 C20 Nac,7208
20140201,2014,2,CSY240150P01E01,Pekin 150 C24 Nac,3770
20140201,2014,2,PCAM021000P02E01,Amor 1000 C12 Nac 2pack,392
20140201,2014,2,PCAM043785P04E01,Amor 3785 C4 Nac Charola,648
20140201,2014,2,PCAM060355P06E01,Amor 355 C24 Nac 6pack,438
20140201,2014,2,PCCY021000P02E01,Chamoy 1000 C12 Nac 2pack,252
20140201,2014,2,PCCY043785P01E01,Chamoy 3785 C4 Nac Charola,776
20140201,2014,2,PCHR030150P03E01,Habanera Roja 150 C24 Nac 3pack,438
20140201,2014,2,PCMR030150P03E01,Marisquera 150 C24 Nac 3pack,4
20140201,2014,2,PCSL021000P02E01,Sonora Limon 1000 C12 Nac 2pack,88
20140201,2014,2,PCSL043785P04E01,Sonora Limon 3785 C4 Nac Charola,10
20140201,2014,2,PCSL060355P06E01,Sonora Limon 355 C24 Nac 6pack,180
20140201,2014,2,PCSO021000P02E01,Sonora 1000 C12 Nac 2pack,952
20140201,2014,2,PCSO043785P04E01,Sonora 3785 C4 Nac Charola,252
20140201,2014,2,PCSO060355P06E01,Sonora 355 C24 Nac 6pack,420
20140201,2014,2,PCSY043785P04E01,Pekin 3785 C4 Nac Charola,720
20140201,2014,2,PEP200355P01E01,El Pato Extrapicante 355 C20,1970
20140201,2014,2,PJP200355P01E01,El Pato Jalapeno 355 C20,1950
20140301,2014,3,CAL043785P01E01,Amor Limon 3785 C4 Nac,72
20140301,2014,3,CAL121000P01E01,Amor Limon 1000 C12 Nac,222
20140301,2014,3,CAL200355P01E01,Amor Limon 355 C20 Nac,755
20140301,2014,3,CAM036040S36E01,Amor Sachet 40 C36 Nac,2
20140301,2014,3,CAM043785P01E01,Amor 3785 C4 Nac,4898
20140301,2014,3,CAM121000P01E01,Amor 1000 C12 Nac,8588
20140301,2014,3,CAM121000P01E02,Amor 1000 C12 Exp,336
20140301,2014,3,CAM144040S04E01,Amor Sachet 40 Vitrolero Nac,5
20140301,2014,3,CAM200355P01E01,Amor 355 C20 Nac,17732
20140301,2014,3,CAM500010S01E01,Amor Sachet 10 C500 Nac,174
20140301,2014,3,CCG200355P01E01,Picante Negra 355 C20 Nac,3
20140301,2014,3,CCG240150P01E01,Picante Negra 150 C24 Nac,1597
20140301,2014,3,CCG500010S01E01,Picante Negra Sachet 10 C500 Nac,27
20140301,2014,3,CCL240180P01E01,Chilito Lindo Liquido 180 C24 Nac,847
20140301,2014,3,CCN240150P01E01,Chiltepin 150 C24 Nac,511
20140301,2014,3,CCN240150P01E02,Chiltepin 150 C24 Exp,560
20140301,2014,3,CCP240150P01E01,Chilito Lindo Polvo 150 C24 Nac,917
20140301,2014,3,CCY043785P01E01,Chamoy 3785 C4 Nac,707
20140301,2014,3,CCY121000P01E01,Chamoy 1000 C4 Nac,1112
20140301,2014,3,CCY121000P01E02,Chamoy 1000 C4 Exp,4592
20140301,2014,3,CCY200355P01E01,Chamoy 355 C20 Nac,361
20140301,2014,3,CHR120150P01E01,Habanera Roja 150 C12 Nac,3152
20140301,2014,3,CHR120150P01E02,Habanera Roja 150 C12 Exp,280
20140301,2014,3,CHR240150P01E01,Habanera Roja 150 C24 Nac,13993
20140301,2014,3,CHR240150P01E02,Habanera Roja 150 C24 Exp,4340
20140301,2014,3,CHR500010S01E01,Habanera Roja Sachet 10 C500 Nac,28
20140301,2014,3,CHV120150P01E01,Habanera Verde 150 C12 Nac,1946
20140301,2014,3,CHV240150P01E01,Habanera Verde 150 C24 Nac,2174
20140301,2014,3,CHV240150P01E02,Habanera Verde 150 C24 Exp,560
20140301,2014,3,CMAR120150P03E01,Caja Marisquera Castillo C12,504
20140301,2014,3,CMR120150P01E02,Marisquera 150 C12 Exp,280
20140301,2014,3,CMR240150P01E02,Marisquera 150 C24 Exp,140
20140301,2014,3,CMR240150P01E03,Marisquera 150 C24 Nac,9881
20140301,2014,3,CSI010020P01E01,Soya Institucional Porron Nac,20
20140301,2014,3,CSI043785P01E01,Soya Institucional 3785 Nac,30
20140301,2014,3,CSL043785P01E01,Sonora Limon 3785 C4 Nac,32
20140301,2014,3,CSL121000P01E01,Sonora Limon 1000 C12 Nac,617
20140301,2014,3,CSL200355P01E01,Sonora Limon 355 C20 Nac,1486
20140301,2014,3,CSO036040S36E01,Sonora Sachet 40 C36 Nac,3503
20140301,2014,3,CSO043785P01E01,Sonora 3785 C4 Nac,185
20140301,2014,3,CSO121000P01E01,Sonora 1000 C12 Nac,2328
20140301,2014,3,CSO200355P01E01,Sonora 355 C20 Nac,11386
20140301,2014,3,CSO500010S01E01,Sonora Sachet 10 C500,128
20140301,2014,3,CSY010020P01E01,Pekin Porron Nac,327
20140301,2014,3,CSY043785P01E01,Pekin 3785 C4 Nac,435
20140301,2014,3,CSY121000P01E01,Pekin 1000 C12 Nac,2699
20140301,2014,3,CSY200355P01E01,Pekin 355 C20 Nac,10107
20140301,2014,3,CSY240150P01E01,Pekin 150 C24 Nac,5318
20140301,2014,3,PCAM021000P02E01,Amor 1000 C12 Nac 2pack,560
20140301,2014,3,PCAM043785P04E01,Amor 3785 C4 Nac Charola,660
20140301,2014,3,PCAM060355P06E01,Amor 355 C24 Nac 6pack,292
20140301,2014,3,PCCY021000P02E01,Chamoy 1000 C12 Nac 2pack,168
20140301,2014,3,PCCY043785P01E01,Chamoy 3785 C4 Nac Charola,488
20140301,2014,3,PCHR030150P03E01,Habanera Roja 150 C24 Nac 3pack,400
20140301,2014,3,PCMR030150P03E01,Marisquera 150 C24 Nac 3pack,9
20140301,2014,3,PCSL021000P02E01,Sonora Limon 1000 C12 Nac 2pack,136
20140301,2014,3,PCSL043785P04E01,Sonora Limon 3785 C4 Nac Charola,41
20140301,2014,3,PCSO021000P02E01,Sonora 1000 C12 Nac 2pack,280
20140301,2014,3,PCSO043785P04E01,Sonora 3785 C4 Nac Charola,363
20140301,2014,3,PCSO060355P06E01,Sonora 355 C24 Nac 6pack,290
20140301,2014,3,PCSY043785P04E01,Pekin 3785 C4 Nac Charola,432
20140301,2014,3,PEP200355P01E01,El Pato Extrapicante 355 C20,1970
20140301,2014,3,PJP200355P01E01,El Pato Jalapeno 355 C20,1950
20140301,2014,3,UHR120060V01E01,Ultrapremium Habanera Roja 60 C12 Exp,1
20140301,2014,3,UHR120150V01E01,Ultrapremium Habanera Roja 150 C12 Exp,1
20140301,2014,3,UHV120060V01E01,Ultrapremium Habanera Verde 60 C12 Exp,1
20140301,2014,3,UHV120150V01E01,Ultrapremium Habanera Verde 150 C12 Exp,1
20140301,2014,3,UJP120060V01E01,Ultrapremium Jalapeno 60 C12 Exp,1
20140301,2014,3,UJP120150V01E01,Ultrapremium Jalapeno 150 C12 Exp,1
20140301,2014,3,UPI120060V01E01,Ultrapremium Picante 60 C12 Exp,1
20140301,2014,3,UPI120150V01E01,Ultrapremium Picante 150 C12 Exp,1
20140401,2014,4,CAL043785P01E01,Amor Limon 3785 C4 Nac,62
20140401,2014,4,CAL121000P01E01,Amor Limon 1000 C12 Nac,306
20140401,2014,4,CAL200355P01E01,Amor Limon 355 C20 Nac,799
20140401,2014,4,CAM036040S36E01,Amor Sachet 40 C36 Nac,295
20140401,2014,4,CAM043785P01E01,Amor 3785 C4 Nac,4219
20140401,2014,4,CAM121000P01E01,Amor 1000 C12 Nac,7410
20140401,2014,4,CAM121000P01E02,Amor 1000 C12 Exp,3136
20140401,2014,4,CAM144040S04E01,Amor Sachet 40 Vitrolero Nac,25
20140401,2014,4,CAM200355P01E01,Amor 355 C20 Nac,13058
20140401,2014,4,CAM500010S01E01,Amor Sachet 10 C500 Nac,310
